timestamp,ax_g,ay_g,az_g,metric_raw,metric_lpf,jerk_gps,rms_g
2025-09-13 16:02:18.051,-0.02130,-0.00412,1.02547,1.02570,0.99519,1.56906,0.01235
2025-09-13 16:02:18.060,-0.01267,0.00429,1.01520,1.01529,1.00122,0.72340,0.01237
2025-09-13 16:02:18.068,0.00150,0.00783,0.97603,0.97607,0.99367,0.90560,0.01193
2025-09-13 16:02:18.076,-0.01037,0.00868,1.01656,1.01665,1.00057,0.82718,0.01151
2025-09-13 16:02:18.084,-0.00266,0.00372,0.99397,0.99398,0.99859,0.23721,0.01120
2025-09-13 16:02:18.093,0.02167,-0.00411,0.99664,0.99689,0.99808,0.06139,0.01087
2025-09-13 16:02:18.101,-0.00849,-0.03714,1.01169,1.01241,1.00238,0.51583,0.01006
2025-09-13 16:02:18.109,-0.00045,0.01021,0.96525,0.96530,0.99125,1.33471,0.00984
2025-09-13 16:02:18.118,0.01783,-0.01020,1.02169,1.02190,1.00045,1.10323,0.00680
2025-09-13 16:02:18.126,-0.01832,-0.01527,1.00503,1.00532,1.00191,0.17525,0.00620
2025-09-13 16:02:18.135,0.02658,-0.00943,1.00604,1.00643,1.00327,0.16291,0.00615
2025-09-13 16:02:18.149,0.02736,0.00600,0.99381,0.99420,1.00055,0.32630,0.00526
2025-09-13 16:02:18.151,0.02795,-0.03354,0.99538,0.99634,0.99928,0.15152,0.00537
2025-09-13 16:02:18.159,-0.02527,0.02936,1.00337,1.00412,1.00074,0.17414,0.00518
2025-09-13 16:02:18.168,0.04305,-0.04198,0.99147,0.99330,0.99850,0.26782,0.00513
2025-09-13 16:02:18.176,0.00170,0.02019,1.00265,1.00286,0.99981,0.15672,0.00528
2025-09-13 16:02:18.184,0.00560,0.00106,1.01096,1.01097,1.00316,0.40182,0.00326
2025-09-13 16:02:18.193,0.00730,-0.01549,0.99303,0.99318,1.00016,0.35925,0.00329
2025-09-13 16:02:18.201,0.00038,-0.01549,0.97490,0.97502,0.99262,0.90524,0.00491
2025-09-13 16:02:18.209,0.02015,0.01871,0.99468,0.99506,0.99335,0.08763,0.00601
2025-09-13 16:02:18.218,0.00662,0.01590,1.00543,1.00558,0.99702,0.44031,0.00632
2025-09-13 16:02:18.227,-0.03167,0.03497,1.00248,1.00359,0.99899,0.23651,0.00634
2025-09-13 16:02:18.235,0.00055,-0.02380,1.03245,1.03273,1.00911,1.21456,0.00652
2025-09-13 16:02:18.243,-0.03188,-0.03859,1.02423,1.02545,1.01401,0.58810,0.00716
2025-09-13 16:02:18.251,-0.01566,0.02733,0.97189,0.97240,1.00153,1.49792,0.00708
2025-09-13 16:02:18.260,0.01000,0.02857,1.00536,1.00582,1.00282,0.15432,0.00708
2025-09-13 16:02:18.268,-0.01031,0.00159,1.03215,1.03220,1.01163,1.05795,0.00746
2025-09-13 16:02:18.276,0.01262,-0.00499,0.96065,0.96074,0.99637,1.83204,0.00693
2025-09-13 16:02:18.285,0.00082,0.00234,1.02333,1.02333,1.00446,0.97075,0.00601
2025-09-13 16:02:18.293,0.01106,-0.01729,0.99795,0.99816,1.00257,0.22671,0.00559
2025-09-13 16:02:18.301,0.03218,-0.00515,1.03196,1.03248,1.01154,1.07683,0.00597
2025-09-13 16:02:18.310,0.02274,0.01674,0.97820,0.97860,1.00166,1.18572,0.00573
2025-09-13 16:02:18.318,0.02889,-0.01908,0.98422,0.98482,0.99661,0.60604,0.00517
2025-09-13 16:02:18.326,-0.02059,-0.03264,1.00654,1.00728,0.99981,0.38424,0.00528
2025-09-13 16:02:18.335,0.01121,0.01401,0.97303,0.97320,0.99183,0.95813,0.00659
2025-09-13 16:02:18.343,0.03709,-0.00486,1.02996,1.03064,1.00347,1.39727,0.00604
2025-09-13 16:02:18.351,0.01005,-0.02432,0.98219,0.98254,0.99719,0.75345,0.00594
2025-09-13 16:02:18.359,-0.00933,-0.01803,1.00639,1.00660,1.00001,0.33855,0.00606
2025-09-13 16:02:18.369,-0.00507,0.03702,1.02265,1.02333,1.00701,0.83950,0.00615
2025-09-13 16:02:18.376,0.02036,-0.02498,0.96292,0.96346,0.99394,1.56786,0.00645
2025-09-13 16:02:18.385,0.05123,0.03619,0.99848,1.00045,0.99589,0.23422,0.00692
2025-09-13 16:02:18.393,0.00241,-0.00630,0.98004,0.98007,0.99115,0.56977,0.00774
2025-09-13 16:02:18.401,0.00526,-0.02267,1.00481,1.00508,0.99533,0.50143,0.00812
2025-09-13 16:02:18.409,0.01138,-0.00428,0.99130,0.99137,0.99414,0.14222,0.00778
2025-09-13 16:02:18.418,-0.02235,0.00001,1.01065,1.01089,0.99917,0.60308,0.00792
2025-09-13 16:02:18.426,-0.00310,0.01908,1.00729,1.00748,1.00166,0.29930,0.00765
2025-09-13 16:02:18.435,0.00854,-0.00311,0.97041,0.97045,0.99230,1.12346,0.00845
2025-09-13 16:02:18.443,0.01959,0.01163,0.99035,0.99062,0.99179,0.06054,0.00928
2025-09-13 16:02:18.451,0.00004,-0.02738,1.02315,1.02351,1.00131,1.14197,0.00872
2025-09-13 16:02:18.460,-0.00657,-0.04908,0.98123,0.98248,0.99566,0.67776,0.00875
2025-09-13 16:02:18.468,0.00296,-0.01953,1.00892,1.00912,0.99970,0.48435,0.00779
2025-09-13 16:02:18.476,0.02082,0.00283,1.01397,1.01419,1.00404,0.52155,0.00728
2025-09-13 16:02:18.484,0.00631,0.01020,1.00966,1.00973,1.00575,0.20473,0.00657
2025-09-13 16:02:18.493,-0.01163,0.02779,1.01185,1.01229,1.00771,0.23560,0.00653
2025-09-13 16:02:18.501,0.00505,0.01623,0.98925,0.98940,1.00222,0.65945,0.00651
2025-09-13 16:02:18.509,0.02847,0.02682,1.03999,1.04072,1.01377,1.38620,0.00626
2025-09-13 16:02:18.517,-0.03970,-0.00030,0.98013,0.98093,1.00392,1.18226,0.00483
2025-09-13 16:02:18.526,-0.00375,0.01775,0.99771,0.99787,1.00210,0.21754,0.00480
2025-09-13 16:02:18.534,-0.00005,-0.00628,0.98601,0.98603,0.99728,0.57882,0.00452
2025-09-13 16:02:18.542,0.00959,0.00410,0.99758,0.99764,0.99739,0.01279,0.00480
2025-09-13 16:02:18.551,0.01872,-0.04185,1.04168,1.04269,1.01098,1.63100,0.00538
2025-09-13 16:02:18.559,-0.00720,0.01915,1.00036,1.00057,1.00786,0.37473,0.00551
